Word//word combination	Sentiment scores
худнути	1.0
художниця	1.4
хуй	-1.5
хуйня	-1.5
хуйовий	-2.0
хуліган	-1.3
хулігани	-2.0
хуліганський	-2.0
хіміотерапія	-1.0
хіросіма	-1.4
хіт	1.2
цапеня	1.2
цапів	1.0
царевич	1.4
царствений	2.0
царський	1.4
царсько	2.0
царівна	1.0
цвинтар	-1.0666666666666667
цвілий	-1.0666666666666667
цвіт	1.4
цвітіння	1.4
цегельня	1.4
центр	1.13
церковний	1.0
церковник	1.0
цивілізаційний	1.5
цивілізація	1.0
цивілізованість	1.6
цивілізувати	2.0
циганський	-1.2
цигарка	-1.6
цинга	-1.6
цинк	1.0
цинік	-1.2666666666666666
цинічний	-2.0
цистерна	1.0
цитрусовий	1.6
цнотливий	2.0
цокати	1.0
цукати	1.4
цукерка	1.4166666666666667
цукрова шуба	-2.0
цукіні	1.2
цунамі	0.9166666666666666
цурався	-2.0
цуратися	-1.4
цуценя	1.13
цуцик	1.2
цькування	-1.9333333333333333
цькувати	-1.8666666666666665
цікавенько	1.2
цікавий	1.46
цікавити	1.2
цікавитися	1.13
цікаво	1.5
цікавість	1.0
цікавіший	1.4
ціле	1.4
цілеспрямований	1.5333333333333332
цілеспрямованість	1.8666666666666665
цілитель	1.5333333333333332
цілком	-0.9
цілодобовий	1.2
цілодобово	1.0
цілувати	1.6666666666666667
ціль	1.63
цілюще	2.0
цілющий	1.2
цілісний	1.3333333333333333
цілісність	1.38
цілісінький	1.0
цінний	1.1
цінність	1.5
цінніший	1.5
цінувати	1.625
цінує	2.0
ціп	-2.0
чадний	-1.4666666666666668
чаес	-1.4
чай	1.38
чайковський	1.4
чарівне	2.0
чарівний	1.75
чарівник	1.13
чарівниця	1.6
чарівно	2.0
чарівність	1.9
час-пік	-1.2
частковість	-2.0
частування	2.0
частувати	1.2666666666666666
чашник	-2.0
чвари	-2.0
чекіст	-1.5
чемний	1.88
чемпіон	1.13
чемпіонат	1.2
черга	-1.13
черешня	1.4
черкаси	1.13
черкаський	1.0
черкащина	1.25
чернець	-0.9
черствий	-1.7
чесний	1.6266666666666667
чесно	1.38
чеснота	1.0
чесність	1.9
честолюбний	2.0
честь	1.6
чехія	1.13
чисельний	1.1333333333333333
чистенький	1.5
чистий	1.46
чисто	1.4
чистота	1.375
читабельний	1.0
читати	1.25
чоловік	1.63
чорний	-1.13
чорнити	-2.0
чорнобиль	-1.5
чорт	-1.4666666666666668
чорт візьми	-2.0
чревата	-2.0
чреватий	-2.0
чудак	-1.2
чудес	2.0
чудеса	2.0
чудесний	1.5
чудо	1.94
чудовий	1.815
чудовиська	-2.0
чудовисько	-2.0
чудово	1.3
чудодійний	1.0
чудотворний	1.5333333333333332
чудотворність	2.0
чужий	-1.7933333333333332
чужина	-1.6
чужинець	-1.2
чужорідний	-1.5
чуйний	1.5
чума	-2.0
чумний	-1.8
чутка	-1.3
чуттєвий	1.4
чхання	-1.2
чхати	-1.2
чхнути	-1.2
чіпати	-2.0
чіпкий	2.0
чіплятися	-1.5333333333333332
чіти	-2.0
чіткий	1.69
чітко	1.565
чіткість	1.3333333333333333
шаблонний	-1.5
шайка	-1.5
шайтан	-2.0
шампанський	1.5
шана	1.4666666666666668
шанобливий	1.3
шанобливо	2.0
шановний	1.4
шанс	1.5
шантаж	-1.9
шантажист	-1.9333333333333333
шантажувати	-1.8
шанувальники	2.0
шанувальниця	1.0
шанувати	1.4
шарлатанство	-2.0
шарм	1.2
шахрай	-1.94
шахрайства	-2.0
шахрайство	-1.0
шахрайський	-2.0
шахраюватий	-2.0
шахраї	-1.0
шахід	-2.0
шашлик	1.2
швабра	-2.0
швейцарці	1.13
швидкий	0.94
швидко	1.25
швидко зростаючий	2.0
швидкозростаючий	1.5
швидкоплинний	-2.0
швидкість	1.44
швидший	1.5
шевченко	1.6
шедевр	1.5
шедевральний	1.6
шедеври	2.0
шекспір	1.4
шелепа	-2.0
шеф-кухар	1.2
шибеник	-2.0
шибениця	-2.0
шибениці	-2.0
шизофренічний	-1.5
шизофренія	-2.0
шикарний	1.5433333333333332
шикарно	1.2
шиммі	-2.0
ширвжиток	-1.4666666666666668
широкий	1.21
шит	-2.0
шиття	1.2
шифрований	-2.0
шишка	-2.0
шквальний	-1.0
шкода	-1.63
шкоди	-2.0
шкодити	-1.38
шкодоносний	-2.0
шкодувати	-1.7
шкодує	-2.0
школа	1.25
шкідливий	-1.19
шкідливо	-1.0
шкідник	-1.9
шкідницький	-1.5
шкідниця	-2.0
шлак	-1.4
шлам	-2.0
шльондра	-2.0
шльопати	-2.0
шляхетний	1.8
шляхетність	1.5
шмаркатий	-2.0
шмаркач	-2.0
шовінізм	-1.4666666666666668
шовініст	-1.4
шок	-1.25
шоковий	-1.0
шоколад	1.25
шоколадний	1.8333333333333333
шокувати	-1.4666666666666668
шокуюче	-2.0
шокуючі	-2.0
шопінг	1.0
шотландський	1.0
шпигун	-1.8
шпигунство	-1.9333333333333333
шпигунський	-1.4
шприц	-1.5
шрам	-1.5
штовхати	-1.4
штовхнути	-1.5999999999999999
шторм	-1.4
штормовий	-1.5333333333333332
штраф	-1.875
штрафний	-1.6
штрафувати	-1.6266666666666667
штурм	-1.4
штурмувати	-1.5333333333333332
штучний	-1.38
штучність	-1.0
шум	-1.565
шуми	-2.0
шумний	-2.0
шуміти	-1.0
шут	-2.0
щасливий	1.96
щасливити	1.5
щасливо	1.9
щасливі	2.0
щасливість	2.0
щасливіше	2.0
щастити	1.6
щастя	1.94
щебетливый	2.0
щедрий	1.5999999999999999
щедро	1.4
щедрість	1.9
щелепи	2.0
щетина	-2.0
щирий	1.5
щиро	1.38
щиросердечний	-2.0
щирість	1.4
щит	1.4
що вмирає	-2.0
що розділяє	-2.0
щодня	1.25
щурячий	-2.0
щільний	-0.9
щіпка	-2.0
ювелір	1.0
ювелірний	1.2
ювілей	1.5333333333333332
ювіліант	2.0
юнак	1.0
юнацький	2.0
юнеско	1.63
юний	1.3
юнісеф	1.2
юрмала	1.0
яблуко	1.25
яблучний	1.2
ягода	1.2
ягуар	1.0
ядерний	-1.5
язва	-2.0
язичник	-2.0
якнайбільше	1.4
якнайкраще	1.8
якнайкращий	2.0
якнайшвидший	1.5
якісний	1.4166666666666667
якісно	1.5333333333333332
якість	1.5
ялина	1.2
ялинка	1.25
янгол	1.4000000000000001
янголя	1.4
янголятко	1.6
янтарний	2.0
японець	1.0
японці	1.0
ярості	-2.0
яскравий	1.46
яскравіше	2.0
ясний	1.3333333333333333
ясно	2.0
ясновельможний	1.5
ясність	1.2
яструбиний	-2.0
яхта	1.0
єбать	-2.0
євпаторія	1.0
євро	1.0
євроатлантичний	1.5
європа	1.0
європейський	1.0
єдиність	1.4
єдність	1.2
єресь	-1.0
єретик	-2.0
єретичний	-2.0
єрусалим	1.13
єхидний	-2.0
ігнорований	-1.2
ігнорування	-1.8
ігнорувати	-1.69
ігристе	2.0
ідеал	1.6266666666666667
ідеальний	1.375
ідеально	1.75
ідеалізм	1.5
ідеалізувати	-0.9
ідейний	1.5
ідентичність	1.2
ідея	1.63
ідилічний	2.0
ідіот	-1.0
ідіоти	-2.0
ідіотизм	-2.0
ідіотизми	-2.0
ідіотично	-2.0
ідіотський	-1.0
із запізненням	-2.0
ізгой	-2.0
ізгоєм	-2.0
ізольований	-1.6
ізольовані	-2.0
ізолювати	-1.5
ізолюватися	-1.0
ізоляція	-1.625
ікра	1.2
ілон маск	1.0
ілю	2.0
ілюзорний	-2.0
ілюзії	-2.0
ілюмінати	2.0
ілірарний	-2.0
імбецильний	-2.0
імброгліо	-2.0
іменинниця	1.5
імпеданс	-2.0
імператорський	1.5
імперіалістичний	-0.9
імперіл	-2.0
імперія	1.2
імпозантний	-2.0
імполітичний	-2.0
імпонувати	1.5
імпотенційний	-2.0
імпульсивно	-2.0
імпічмент	-1.4
імунний	1.6
імунізація	1.6
імунітет	1.5433333333333332
ін'єкція	-1.0
інакомислення	-2.0
інвазивний	-2.0
інвалід	-1.4000000000000001
інвалідність	-1.5
інвективний	-2.0
інвестиція	1.25
інвестор	1.6
інвестувати	1.2
інгібувати	-2.0
індивідуальний	1.75
індивідуальність	1.4
індивідуалізм	1.0
індивідуалізований	2.0
індиферентний	-1.5
індичка	1.2
індоктринат	-2.0
індоктринація	-2.0
індосамент	2.0
індульгенція	1.5
індустріальний	1.0
інклюзивний	1.0666666666666667
інкримінований	-2.0
інноваційний	1.1
інновація	1.6
інновації	2.0
іноземець	1.25
іноземний	1.75
інородець	-1.5
інсинуація	-2.0
інструментальний	2.0
інсульт	-1.6666666666666667
інтегральний	1.2
інтеграція	1.21
інтегрований	1.0
інтелект	1.875
інтелектуал	1.5333333333333332
інтелектуальний	1.46
інтелектуальність	1.38
інтелігентний	1.8666666666666665
інтелігенція	1.4666666666666668
інтенсивний	1.0
інтенсифікація	1.5
інтерактивний	1.25
інтервенція	-1.5
інтерес	1.25
інтереси	2.0
інтернаціональний	1.0
інтернет	1.63
інтимний	1.3
інтимність	2.0
інтрига	1.44
інтриганство	-2.0
інтригуючий	1.2
інтуїтивний	2.0
інтуїтивно	1.2
інтуїція	1.2933333333333332
інфантильний	-1.5
інфаркт	-1.5999999999999999
інфекційний	-1.88
інфекція	-1.94
інфекції	-2.0
інфернальний	-1.5
інфляційний	-2.0
інфляція	-1.63
інформативний	1.2
інформаційний	1.0
інформація	1.38
інформування	1.0
інформувати	1.4166666666666667
інфраструктура	1.13
інфраструктурний	1.0
інфікований	-1.63
інфікування	-1.88
інфікуватися	-1.63
інфільтратор	-2.0
інфільтратори	-2.0
