Word//word combination	Sentiment scores
дросель	-2.0
фіга	-2.0
мир	1.94
депортація	-1.4
епатажність	-2.0
неприязнь	-1.6
білегер	-2.0
недбайливий	-2.0
титилат	2.0
заплутаний	-1.2
день	1.25
мумія	-1.2
пронюхати	-2.0
нерозривно	-0.9
конструктивний	1.3
подвиг	1.8
горлати	-2.0
вдячний	1.63
витримка	1.0
без помилок	2.0
двоякий	-1.2
хвастливий	-2.0
грубий	-1.25
сервітут	-2.0
співпереживати	2.0
протиправність	-2.0
староста	1.2
природний	1.44
доконати	-1.6
організаційний	1.2
взаємний	1.7
прищепляти	1.0
гідно	1.7
машинобудування	1.5
данія	1.25
згоряння	-1.6
крутити	-0.9
курорт	1.2
зачаровувати	1.0
тихіше	2.0
оскароносний	2.0
сарана	-1.2
доведено	2.0
несиметричний	-2.0
підшипники	-2.0
рівень	1.38
зверхній	-1.4
старішати	-1.4
кваліфікаційний	1.0
спантеличений	-1.0
думка	1.5
розлютити	-1.7
розлютно	-2.0
магічний	1.4
природньо	1.4
печиво	1.5
винахідливість	1.6
реанімація	-1.0
лихослів'я	-2.0
росія	-1.38
добре округлі	2.0
збірник	1.0
внук	1.2
запаморочливо	-2.0
окуляри	1.25
збуватися	1.0
опанування	1.4
потайки	-1.2
бомба	-2.0
ушкодження	-1.8
нерозумний	-2.0
критичність	-1.4
зберігати	1.69
тямущий	1.6
спростовує	-2.0
викурювати	-2.0
доцільно	1.5
компактно	2.0
реконструкція	1.25
цілісінький	1.0
винахідливий	2.0
ізолюватися	-1.0
перверзно	-2.0
марно	-1.25
переграти	-1.1
нетверезий	-1.7
лайливий	-2.0
бред пітт	1.0
веселий	1.875
наївно	-2.0
асканія-нова	1.0
круто	1.6
факт	1.38
голландці	1.0
теплий	1.0
погано ставати	-2.0
спорудження	1.0
вібрація	-1.1
переміщені	-2.0
модернізація	1.625
сухо	-1.0
троцькіст	-2.0
зловмисниця	-1.8
рани	-2.0
цілеспрямований	1.8
етикет	1.4
варвар	-1.7
доповнюючий	2.0
повернення грошових коштів	2.0
страждаючий	-2.0
дратівливий	-1.2
смертниця	-2.0
великосвітський	-2.0
гнучкість	1.4
критично	-1.0
жорстокіший	-2.0
підтримує	2.0
бенкет	1.2
коштовність	1.0
порівнянний	2.0
охоронець	1.2
підбивати	-2.0
комунікабельність	1.8
настрій	1.5
вентиляційний отвір	-2.0
плюгавий	-2.0
царський	1.4
вітамін	1.75
призначати	1.0
непомірність	-2.0
реклами	-2.0
вартий часу	2.0
проґавити	-1.2
профанний	-2.0
морепродукти	1.0
ближчий	1.2
зародження	1.4
справитися	1.0
шит	-2.0
пригнічувати	-1.7
безчуттєвий	-2.0
смажене	-2.0
зароджуватися	1.0
гуф	-2.0
новорічний	1.8
красний	2.0
самостійний	1.25
речниця	1.0
одержима	-2.0
гарненький	2.0
непрошений	-2.0
взаємодіяти	1.0
збоченець	-1.9
знайомитися	1.6
тепленький	1.4
лаючи	-2.0
інтриганство	-2.0
сепаратизм	-1.8
бандформування	-1.1
старання	1.4
обмерзання	-1.6
українець	1.38
сирія	-1.0
ліквідний	2.0
хабар	-1.875
придатний для використання	2.0
розчаруватися	-1.6
їжа	1.38
приберегти	1.2
розвалити	-1.6
внз	1.2
втрата волосся	-2.0
ліпший	1.38
довіра	1.88
пульт	1.2
шприц	-2.0
благоустрій	1.5
перемир'я	1.8
діяти	1.13
знеславлення	-1.6
оголити	1.0
діснеївський	1.0
волати	-2.0
сезонний	1.0
складний	-1.38
юнеско	1.63
перегріватися	-2.0
дев'яностий	-2.0
слабкість	-1.63
допомогти	1.38
імполітичний	-2.0
тупуватий	-2.0
привласнений	-1.0
тортура	-2.0
пожирати	-1.8
ретельність	1.38
загинути	-1.75
розважальний	1.5
простудний	-1.4
приїздити	1.2
плодовитий	1.4
шторм	-1.4
негнучкі	-2.0
нездужає	-2.0
довірити	2.0
заощаджувати	1.38
диспетчер	1.4
тіснява	-2.0
простий у використанні	2.0
протести	-2.0
іракський	-0.935
миротворчий	2.0
недосконалий	-1.6
шанобливо	2.0
благодійність	1.9
дестабілізація	-1.6
зацікавлювати	1.7
обманювати	-1.7
лиходійство	-2.0
авіаквиток	1.0
первозданний	2.0
нелюбимий	-2.0
вовтузіння	-2.0
браво	2.0
невичерпний	2.0
загоряння	-1.6
найстрашніший	-1.4
поліклініка	1.0
самостійність	1.8
з осудом	-2.0
нагороджуватися	2.0
послизнутися	-1.6
замордований	-1.8
наявність	1.13
утопитися	-2.0
рейтинг	1.0
розчинення	-2.0
багатосерійний	1.2
забути	-1.0
воістину	2.0
зустрінути	2.0
незграбний	-1.2
дійти	1.0
здобути	1.6
персиковий	2.0
допомагаючи	2.0
швейцарці	1.13
непоправлення	-2.0
вельмишановний	2.0
глузувати	-1.7
шарлатанство	-2.0
людожер	-2.0
пищить	-2.0
новенький	1.375
спецслужба	1.0
правдоподібний	2.0
раціон	1.13
кручений	-2.0
назустріч	1.0
гарантія	1.38
бляклий	-2.0
пай	1.4
темніють	-2.0
влітку	1.2
фауна	1.2
неважливо	-1.6
ініціатор	1.13
дружно	1.7
перебільшений	-2.0
переконувати	1.2
самотність	-1.4
токсичність	-2.0
вигідно	1.2
докучати	-1.6
ківі	1.0
дитмайданчик	1.2
цигарка	-1.6
алкоголік	-2.0
найтурботливіший	1.6
корона	1.0
сімейний	1.38
від радості	2.0
логічний	1.5
сигналізація	-2.0
повірити	2.0
дедукція	1.0
крапельниці	-2.0
дезинфектор	1.0
мінний	-1.8
афективний	-1.4
кліше	-1.5
толерастія	-1.2
транссексуал	-2.0
позитивний	1.815
уточнення	1.375
домагатися	-1.4
боязкуватий	-2.0
полегшує	2.0
брязкальце	-2.0
мюслі	1.13
дисбаланс	-2.0
кваліфікуватися	1.3
криво	-2.0
інформування	1.0
убиватися	-1.2
зростання	1.25
розбився	-2.0
унук	1.2
нежиттєздатний	-1.7
невидимість	-2.0
великі пальці вниз	-2.0
вбивчо	-2.0
зручніше	2.0
заморський	1.6
хардлайнер	-2.0
винувато	-2.0
набридливий	-1.8
поникнути	-2.0
догнутий	-2.0
безплідний	-1.7
безпомилковий	2.0
пиздець	-2.0
цілеспрямованість	1.8
лохів	-2.0
неправильне поводження	-2.0
сонце	1.75
підставляти	-1.4
найближчий	1.75
злидні	-2.0
рознести	-2.0
самопереворот	-2.0
погано розроблений	-2.0
приватний	1.5
привчений	1.2
порушник проблем	-2.0
запечений	1.2
мильний	-0.9
уважний	1.69
ген	1.0
параноїк	-2.0
лукавий	-1.6
дужий	2.0
оцифрований	1.0
збоченці	-2.0
законослухняна	2.0
світило	1.4
неправильні вимови	-2.0
грабіжник	-2.0
всеохоплюючий	2.0
демонізований	-2.0
пречудовий	-2.0
недоброзичливий	-2.0
перериває	-2.0
шок	-1.5
креативний	1.875
придумувати	1.0
зраджувати	-2.0
екоторба	1.2
шкодує	-2.0
найменше	-1.0
цікавити	1.2
голосити	-2.0
завадити	-1.0
дезінформований	-1.6
невтомний	2.0
затягуючи	-2.0
досягнення	1.88
женити	1.0
помилуватися	2.0
сучок	-2.0
дорадник	-2.0
підводити	-2.0
далекоглядний	1.6
познайомити	2.0
бікер	-2.0
обґрунтовувати	1.4
лютувати	-1.8
нетактовний	-1.75
чехія	1.13
добродій	1.0
притягнути до відповідальності	-2.0
блазень	-2.0
рубін	1.0
поліетиленовий	-1.0
посперечатися	-1.4
розкіш	1.75
значущим	2.0
дідівщина	-1.3
монетний	2.0
батьківщина	1.63
холера	-1.8
бути	1.13
всемогутність	1.4
опромінювати	-1.0
награбований	-1.6
мелодичний	1.38
смітити	-2.0
головний	1.38
зрілість	2.0
розкрити	1.2
антинауковий	-2.0
пом'якшувати	2.0
занедбаний	-1.4
афганський	-2.0
поголити	-2.0
престижно	1.0
вчасний	1.2
репресований	-2.0
завершувати	1.0
мораль	1.75
прискоритися	1.0
